NAME,NSC,SMILES
"N,N'-dimethyl-N'-[[5-[4-[3-[2-(oxan-4-yl)ethoxy]cyclobutyl]oxyphenyl]-1H-pyrazol-4-yl]methyl]ethane-1,2-diamine",790865,CNCCN(C)CC1=C(NN=C1)C2=CC=C(C=C2)OC3CC(C3)OCCC4CCOCC4
Glesatinib,791059,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F
"5-((1-Ethyl-4-piperidinyl)oxy)-9H-pyrrolo(2,3-b:5,4-c')dipyridine-6-carbonitrile",791163,CCN1CCC(CC1)OC2=C3C4=C(NC3=CN=C2C#N)N=CC=C4
Acalabrutinib,791164,CC#CC(=O)N1CCCC1C2=NC(=C3N2C=CN=C3N)C4=CC=C(C=C4)C(=O)NC5=CC=CC=N5
Voxtalisib,791226,CCN1C2=NC(=NC(=C2C=C(C1=O)C3=CC=NN3)C)N
Pilaralisib,791227,CC(C)(C(=O)NC1=CC(=CC=C1)S(=O)(=O)NC2=NC3=CC=CC=C3N=C2NC4=C(C=CC(=C4)OC)Cl)N
Miransertib,791328,C1CC(C1)(C2=CC=C(C=C2)N3C4=C(C=CC(=N4)C5=CC=CC=C5)N=C3C6=C(N=CC=C6)N)N
Prima-1met,791496,COCC1(C(=O)C2CCN1CC2)CO
Sapacitabine,791785,CCCCCCCCCCCCCCCC(=O)NC1=NC(=O)N(C=C1)C2C(C(C(O2)CO)O)C#N
CFI-400945 free base,791966,CC1CN(CC(O1)C)CC2=CC=C(C=C2)C=CC3=NNC4=C3C=CC(=C4)C5CC56C7=C(C=CC(=C7)OC)NC6=O
Mivavotinib,791967,CN1C=C(C=N1)C2=NC(=C(C3=C2C(=O)NC3)F)NC4CCCCC4N
Mivavotinib,791968,CN1C=C(C=N1)C2=NC(=C(C3=C2C(=O)NC3)F)NC4CCCCC4N
(S)-5-(2-(1-Amino-3-(3-fluorophenyl)propan-2-yl)-1-oxoisoindolin-5-yl)-1-methyl-1H-pyrazole-4-carbonitrile,792847,CN1C(=C(C=N1)C#N)C2=CC3=C(C=C2)C(=O)N(C3)C(CC4=CC(=CC=C4)F)CN
Olmutinib,792848,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC4=C(C(=N3)OC5=CC=CC(=C5)NC(=O)C=C)SC=C4
"2H-Imidazo[4,5-c]quinolin-2-one, 8-[6-[3-(dimethylamino)propoxy]-3-pyridinyl]-1,3-dihydro-3-methyl-1-(tetrahydro-2H-pyran-4-yl)-",792956,CN1C2=CN=C3C=CC(=CC3=C2N(C1=O)C4CCOCC4)C5=CN=C(C=C5)OCCCN(C)C
Pak4-IN-1,792970,C1CN(CCC1(F)F)C(=O)C2=CC=C(C=C2)C3=CC(=C4C(=C3)C=C(O4)CNC(=O)C=CC5=CN=C(C=C5)N)C6=CC=C(C=C6)F
Cc-223,792971,CC(C)(C1=NC=C(C=C1)C2=CN=C3C(=N2)N(C(=O)CN3)C4CCC(CC4)OC)O
Gdc-0084,792987,CC1(C2=NC3=C(N2CCO1)N=C(N=C3N4CCOCC4)C5=CN=C(N=C5)N)C
Derazantinib Racemate,792996,COCCNCCC1=CC(=CC=C1)NC2=NC=C3CC(C4=CC=CC=C4C3=N2)C5=CC=CC=C5F
Mivebresib,793103,CCS(=O)(=O)NC1=CC(=C(C=C1)OC2=C(C=C(C=C2)F)F)C3=CN(C(=O)C4=C3C=CN4)C
Ensartinib,793150,CC1CN(CC(N1)C)C(=O)C2=CC=C(C=C2)NC(=O)C3=NN=C(C(=C3)OC(C)C4=C(C=CC(=C4Cl)F)Cl)N
Cc-115,793151,CCN1C(=O)CNC2=NC=C(N=C21)C3=C(N=C(C=C3)C4=NC=NN4)C
"5-[[(1S,1aR,6bS)-1-[6-(trifluoromethyl)-1H-benzimidazol-2-yl]-1a,6b-dihydro-1H-cyclopropa[b][1]benzofuran-5-yl]oxy]-3,4-dihydro-1H-1,8-naphthyridin-2-one",793323,C1CC(=O)NC2=NC=CC(=C21)OC3=CC4=C(C=C3)OC5C4C5C6=NC7=C(N6)C=C(C=C7)C(F)(F)F
"2-(4-(1-Aminocyclobutyl)phenyl)-3-phenylimidazo[1,2-b]pyridazine-6-carboxamide",793324,C1CC(C1)(C2=CC=C(C=C2)C3=C(N4C(=N3)C=CC(=N4)C(=O)N)C5=CC=CC=C5)N
"1H-Pyrazole-1-ethanol, 4-((5-((2,6-difluoro-3,5-dimethoxyphenyl)methoxy)-2-pyrimidinyl)amino)-",793677,COC1=CC(=C(C(=C1F)COC2=CN=C(N=C2)NC3=CN(N=C3)CCO)F)OC
(R)-5-((4-((morpholin-2-ylmethyl)amino)-5-(trifluoromethyl)pyridin-2-yl)amino)pyrazine-2-carbonitrile,793726,C1COC(CN1)CNC2=CC(=NC=C2C(F)(F)F)NC3=NC=C(N=C3)C#N
"N-{4-[(1r,3s,5s)-3-Amino-5-Methylcyclohexyl]pyridin-3-Yl}-6-(2,6-Difluorophenyl)-5-Fluoropyridine-2-Carboxamide",794109,CC1CC(CC(C1)N)C2=C(C=NC=C2)NC(=O)C3=NC(=C(C=C3)F)C4=C(C=CC=C4F)F
CID 122412735,794442,C1CC2COCC1N2C3=NC(=NC(=N3)C4=CN=C(C=C4C(F)F)N)N5C6CCC5COC6
CID 122632882,794589,CCC1=C(C(=CC=C1)CC)NC(=O)C2=C3CCC4=CN=C(N=C4N3C=C2)NC5=C(C=C(C=C5)N6CCN(CC6)C)OC
Unii-59784ZX4GD,794590,CC1=C(C=CC=N1)C(=O)N=C2N=C3C(=C4N2CCN4)C=CC(=C3OC)OCC(CN5CCOCC5)O
M2698 free base,795142,C1CN(C1)CC(C2=CC(=C(C=C2)Cl)C(F)(F)F)NC3=NC=NC4=C3C=CC=C4C(=O)N
Ulixertinib,797771,CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl
"(R)-N-(3-(5-(2-cyclopropylpyrimidin-5-yl)-1H-pyrrolo[2,3-b]pyridine-3-carbonyl)-2,4-difluorophenyl)-3-fluoropyrrolidine-1-sulfonamide",797932,C1CC1C2=NC=C(C=N2)C3=CC4=C(NC=C4C(=O)C5=C(C=CC(=C5F)NS(=O)(=O)N6CCC(C6)F)F)N=C3
Sulfatinib,797937,CC1=CC2=C(N1)C=CC(=C2)OC3=NC(=NC=C3)NC4=CC=CC(=C4)CS(=O)(=O)NCCN(C)C
"(3~{r})-4-[2-[4-[1-(3-Methoxy-[1,2,4]triazolo[4,3-B]pyridazin-6-Yl)piperidin-4-Yl]phenoxy]ethyl]-1,3-Dimethyl-Piperazin-2-One",797938,CC1C(=O)N(CCN1CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5OC)C=C4)C
"2-((5-chloro-2-((4-((4-methylpiperazin-1-yl)methyl)phenyl)amino)pyrimidin-4-yl)amino)-N,N-dimethylbenzenesulfonamide",798200,CN1CCN(CC1)CC2=CC=C(C=C2)NC3=NC=C(C(=N3)NC4=CC=CC=C4S(=O)(=O)N(C)C)Cl
"N,N'-[sulfanediylbis(Ethane-2,1-Diyl-1,3,4-Thiadiazole-5,2-Diyl)]bis(2-Phenylacetamide)",798303,C1=CC=C(C=C1)CC(=O)NC2=NN=C(S2)CCSCCC3=NN=C(S3)NC(=O)CC4=CC=CC=C4
2-(2-Chloro-6-fluorophenyl)-5-((4-(morpholine-4-carbonyl)phenyl)amino)oxazole-4-carboxamide,798517,C1COCCN1C(=O)C2=CC=C(C=C2)NC3=C(N=C(O3)C4=C(C=CC=C4Cl)F)C(=O)N
((plusmn))-Zanubrutinib,799318,C=CC(=O)N1CCC(CC1)C2CCNC3=C(C(=NN23)C4=CC=C(C=C4)OC5=CC=CC=C5)C(=O)N
4-(1-isopropyl-2-methyl-1H-imidazol-5-yl)-N-(4-(methylsulfonyl)phenyl)pyrimidin-2-amine,799348,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)C
"2-[[(1R)-1-[7-Methyl-2-(4-morpholinyl)-4-oxo-4H-pyrido[1,2-a]pyrimidin-9-yl]ethyl]amino]benzoic acid",799349,CC1=CN2C(=O)C=C(N=C2C(=C1)C(C)NC3=CC=CC=C3C(=O)O)N4CCOCC4
Cudc-101,800081,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCCCCCC(=O)NO
Dactolisib,800085,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5
Repotrectinib,800522,CC1CNC(=O)C2=C3N=C(C=CN3N=C2)NC(C4=C(O1)C=CC(=C4)F)C
Elimusertib,800525,CC1COCCN1C2=NC3=C(C=CN=C3C4=CC=NN4)C(=C2)C5=CC=NN5C
"N-(3,5-bis(trifluoromethyl)phenyl)-5-chloro-2-hydroxybenzamide",800773,C1=CC(=C(C=C1Cl)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)O
Pelitinib,800841,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)F)Cl)C#N)NC(=O)C=CCN(C)C
"N-(6,6-dimethyl-5-(1-methylpiperidine-4-carbonyl)-1,4,5,6-tetrahydropyrrolo[3,4-c]pyrazol-3-yl)-3-methylbutanamide",800851,CC(C)CC(=O)NC1=NNC2=C1CN(C2(C)C)C(=O)C3CCN(CC3)C
Tamatinib,800858,CC1(C(=O)NC2=C(O1)C=CC(=N2)NC3=NC(=NC=C3F)NC4=CC(=C(C(=C4)OC)OC)OC)C
"N-cyclopropyl-4-[7-[(3-hydroxy-3-methylcyclobutyl)methylamino]-5-pyridin-3-yloxypyrazolo[1,5-a]pyrimidin-3-yl]-2-methylbenzamide",800888,CC1=C(C=CC(=C1)C2=C3N=C(C=C(N3N=C2)NCC4CC(C4)(C)O)OC5=CN=CC=C5)C(=O)NC6CC6
Tozasertib,800955,CC1=CC(=NN1)NC2=CC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C4CC4)N5CCN(CC5)C
"(Z)-5-((4-(pyridin-4-yl)quinolin-6-yl)methylene)thiazolidine-2,4-dione",801012,C1=CC2=NC=CC(=C2C=C1C=C3C(=O)NC(=O)S3)C4=CC=NC=C4
"8-(3-(4-acryloylpiperazin-1-yl)propyl)-6-(2,6-dichloro-3,5-dimethoxyphenyl)-2-(methylamino)pyrido[2,3-d]pyrimidin-7(8H)-one",801089,CNC1=NC=C2C=C(C(=O)N(C2=N1)CCCN3CCN(CC3)C(=O)C=C)C4=C(C(=CC(=C4Cl)OC)OC)Cl
Tak931;tak 931,801661,CC1=C(C=NN1)C2=CC3=C(S2)C(=O)NC(=N3)C4CC5CCN4CC5
"8-Cyclopentyl-2-((4-(4-methylpiperazin-1-yl)phenyl)amino)-7-oxo-7,8-dihydropyrido[2,3-d]pyrimidine-6-carbonitrile",802100,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C=C(C(=O)N(C4=N3)C5CCCC5)C#N
5-[2-(8-Oxa-3-azabicyclo[3.2.1]octan-3-yl)-9-pentan-3-ylpurin-6-yl]pyrazin-2-amine,802820,CCC(CC)N1C=NC2=C(N=C(N=C21)N3CC4CCC(C3)O4)C5=CN=C(C=N5)N
"(S)-4-(difluoromethyl)-5-(4-(3-methylmorpholino)-6-morpholino-1,3,5-triazin-2-yl)pyridin-2-amine",802821,CC1COCCN1C2=NC(=NC(=N2)N3CCOCC3)C4=CN=C(C=C4C(F)F)N
CID 118958833,803409,COC1=CN=C(N=C1NC2=C(C=NC=C2)OC)C3=NN(C4=CC=CC=C43)CC5=C(C=C(C=C5F)OCCO)F
Temuterkib,803410,CC1(C2=C(C=C(S2)C3=NC(=NC=C3)NC4=CC=NN4C)C(=O)N1CCN5CCOCC5)C
"7-Fluoro-3-methyl-8-[6-(3-piperidin-1-ylpropoxy)pyridin-3-yl]-1-propan-2-ylimidazo[4,5-c]quinolin-2-one",803789,CC(C)N1C2=C(C=NC3=CC(=C(C=C32)C4=CN=C(C=C4)OCCCN5CCCCC5)F)N(C1=O)C
Rogaratinib,804518,CC1=CC2=C(C(=C1)OC)SC(=C2)C3=C4C(=NC=NN4C(=C3COC)CN5CCNC(=O)C5)N
Epertinib,804521,CC#CC(=NOCC1COCCN1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
"1-(6-(4-fluorobenzyl)-5-(hydroxymethyl)-3,3-dimethyl-2,3-dihydro-1H-pyrrolo[3,2-b]pyridin-1-yl)-2-((2R,5R)-5-methyl-2-(((R)-3-methylmorpholino)methyl)piperazin-1-yl)ethan-1-one",804861,CC1CN(C(CN1)CN2CCOCC2C)CC(=O)N3CC(C4=C3C=C(C(=N4)CO)CC5=CC=C(C=C5)F)(C)C
Roblitinib,804962,CN1CCN(C(=O)C1)CC2=C(N=C3C(=C2)CCCN3C(=O)NC4=NC=C(C(=C4)NCCOC)C#N)C=O
Unii-6lgr0ryy5Q,805500,CC1=C2C3=C(CCCN3C(=N2)N4CCNCC4)C(=C1Br)Br
"4-((4-(Cyclopentyloxy)-5-(2-methylbenzo[d]oxazol-6-yl)-7H-pyrrolo-[2,3-d]pyrimidin-2-yl)amino)-3-methoxy-N-methylbenzamide",805746,CC1=NC2=C(O1)C=C(C=C2)C3=CNC4=C3C(=NC(=N4)NC5=C(C=C(C=C5)C(=O)NC)OC)OC6CCCC6
Fadraciclib,806387,CCC(C(C)O)NC1=NC(=C2C(=N1)N(C=N2)C(C)C)NCC3=CN=C(C=C3C)C
Fgf/fgfr pathway inhibitor E7090,806388,CNC(=O)N1C=CC2=CC(=C(C=C21)OCCOC)OC3=CC(=NC=C3)NC(=O)C4=CC=C(C=C4)C5CCN(CC5)CCO
Onametostat,808507,C1C(C(C(C1N2C=CC3=C(N=CN=C32)N)O)O)CCC4=CC5=NC(=C(C=C5C=C4)Br)N
Tizaterkib,808790,CC1=CN=C(N=C1C2=CN3CC(N(C(=O)C3=N2)CC4=CC(=C(C=C4)F)F)COC)NC5=CC=NN5C
CID 90331177,808792,CC1=CC(=C(C=C1)NC2=NC(=NC=C2C(F)(F)F)NC3=CC(=NC=C3C)OC)NC(=O)C=C
"1-((3R,4R)-3-(((5-chloro-2-((1-methyl-1H-pyrazol-4-yl)amino)-7H-pyrrolo[2,3-d]pyrimidin-4-yl)oxy)methyl)-4-methoxypyrrolidin-1-yl)prop-2-en-1-one",810341,CN1C=C(C=N1)NC2=NC3=C(C(=CN3)Cl)C(=N2)OCC4CN(CC4OC)C(=O)C=C
"Urea, N-(4-(2,3-dihydro-7-(5-methyl-1H-imidazol-2-yl)-1-oxo-1H-isoindol-4-yl)-3-fluorophenyl)-N'-(3-(trifluoromethyl)phenyl)-",810717,CC1=CN=C(N1)C2=C3C(=C(C=C2)C4=C(C=C(C=C4)NC(=O)NC5=CC=CC(=C5)C(F)(F)F)F)CNC3=O
Pralsetinib,811429,CC1=CC(=NN1)NC2=NC(=NC(=C2)C)C3CCC(CC3)(C(=O)NC(C)C4=CN=C(C=C4)N5C=C(C=N5)F)OC
"(S)-N-(4-amino-6-methyl-5-(quinolin-3-yl)-8,9-dihydropyrimido[5,4-b]indolizin-8-yl)acrylamide",812926,CC1=CC(CN2C1=C(C3=C(N=CN=C32)N)C4=CC5=CC=CC=C5N=C4)NC(=O)C=C
Ebvaciclib,812927,CC1(CCCC1N2C3=NC(=NC=C3C=C(C2=O)C(F)F)NC4CCN(CC4)S(=O)(=O)C)O
Futibatinib,813488,COC1=CC(=CC(=C1)C#CC2=NN(C3=NC=NC(=C23)N)C4CCN(C4)C(=O)C=C)OC
"4-methyl-3-(1-methyl-6-(pyridin-3-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-ylamino)-N-(3-(trifluoromethyl)phenyl)benzamide",820919,CC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)C(F)(F)F)NC3=C4C=NN(C4=NC(=N3)C5=CN=CC=C5)C
Alanosine monosodium salt,153353,C(C(C(=O)O)N)[N+](=NO)[O-].[Na+]
Naporafenib,807047,CC1=C(C=C(C=C1)NC(=O)C2=CC(=NC=C2)C(F)(F)F)C3=CC(=NC(=C3)OCCO)N4CCOCC4
